query_id,target_gene,exclusion_gene,disease_context,profile,max_exclusion_penalty,DepMap_ID,cell_line,lineage,primary_disease,exclusion_evidence_observed,exclusion_expression_std_mean,exclusion_scaled_within_query,rna_score,protein_score,biological_score,confidence_score,exclusion_penalty,final_score,production_ordinal_rank,score_tie_rank_min,score_tie_rank_max,score_tie_rank_mid,final_score_tie_size,full_comparator_tie_size,p00_final_score,p00_score_tie_rank_mid,realised_score_drop_vs_P00,rank_change_vs_P00_positive_is_down,in_top10_with_ties,in_P00_top10_with_ties,score_clipped_to_zero
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000795,MOLT13,blood,Leukemia,True,-0.14246221571893572,0.05591650600531232,0.827,,0.827,0.4125,0.0084,0.7564,21,21,21,21.0,1,1,0.7648,22.0,0.0084,-1.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001097,KARPAS384,lymphocyte,Lymphoma,True,3.7420377969985226,0.6937506446520318,0.911,,0.911,0.4125,0.1041,0.7322,22,22,22,22.0,1,1,0.8363,15.0,0.1041,7.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001100,KHYG,lymphocyte,Lymphoma,True,0.010203728775923848,0.08098422408711667,0.7717,,0.7717,0.5,0.0121,0.7188,23,23,23,23.0,1,1,0.7309,24.5,0.0121,-1.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000509,HUT78,lymphocyte,Lymphoma,True,0.7181876894072575,0.19723505127892121,0.753,,0.753,0.5875,0.0296,0.6986,24,24,24,24.0,1,1,0.7282,26.0,0.0296,-2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001197,SMZ1,lymphocyte,Lymphoma,True,-0.3371007597900634,0.023956895322183407,0.7495,,0.7495,0.4125,0.0036,0.6954,25,25,25,25.0,1,1,0.699,27.0,0.0036,-2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001738,CCRFCEM,blood,Leukemia,True,0.09177541605816043,0.09437827910714154,0.7491,,0.7491,0.4125,0.0142,0.6844,26,26,26,26.0,1,1,0.6986,28.0,0.0142,-2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000061,HH,lymphocyte,Lymphoma,True,0.02213879197394312,0.08294395911856987,0.6923,,0.6923,0.5,0.0124,0.651,27,27,27,27.0,1,1,0.6634,29.0,0.0124,-2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002222,CTV1,blood,Leukemia,True,-0.15680367537766368,0.05356164114795268,0.6963,,0.6963,0.4125,0.008,0.6457,28,28,28,28.0,1,1,0.6538,31.0,0.0081,-3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000612,HUT102,lymphocyte,Lymphoma,True,5.039163908732739,0.9067384972676835,0.8046,,0.8046,0.5,0.136,0.6229,29,29,29,29.0,1,1,0.7589,23.0,0.136,6.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000077,MJ,lymphocyte,Lymphoma,True,4.278453527081785,0.7818300021070618,0.7716,,0.7716,0.5,0.1173,0.6136,30,30,30,30.0,1,1,0.7309,24.5,0.1173,5.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000598,KMS21BM,plasma_cell,Myeloma,True,0.2633245841541821,0.12254661879303615,0.6112,,0.6112,0.5,0.0184,0.5761,31,31,31,31.0,1,1,0.5945,33.0,0.0184,-2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000193,KARPAS620,plasma_cell,Myeloma,True,3.049272045613115,0.5799986444274927,0.6686,,0.6686,0.5875,0.087,0.5694,32,32,32,32.0,1,1,0.6564,30.0,0.087,2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000436,OCIMY7,plasma_cell,Myeloma,True,-0.04577030984064717,0.0717932979471518,0.5396,,0.5396,0.5,0.0108,0.5229,33,33,33,33.0,1,1,0.5336,36.0,0.0107,-3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000426,KMS20,plasma_cell,Myeloma,True,0.7921956778008061,0.20938714842795755,0.5673,,0.5673,0.4125,0.0314,0.5126,34,34,34,34.0,1,1,0.544,35.0,0.0314,-1.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000050,NCIH929,plasma_cell,Myeloma,True,0.30401216468077835,0.12922751151895623,0.5198,,0.5198,0.5875,0.0194,0.5106,35,35,35,35.0,1,1,0.53,38.0,0.0194,-3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000821,EJM,plasma_cell,Myeloma,True,3.257711461149555,0.6142243554928671,0.6097,,0.6097,0.5,0.0921,0.5011,36,36,36,36.0,1,1,0.5933,34.0,0.0922,2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001484,CI,blood,Leukemia,True,4.633424473614526,0.8401161617634062,0.628,,0.628,0.4125,0.126,0.4697,37,37,37,37.0,1,1,0.5957,32.0,0.126,5.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000157,A4FUK,lymphocyte,Lymphoma,True,1.3639098674132981,0.30326250600029253,0.4859,,0.4859,0.5,0.0455,0.4425,38,38,38,38.0,1,1,0.488,39.0,0.0455,-1.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001060,DL40,lymphocyte,Lymphoma,True,3.9967972502929725,0.7355820968137476,0.5511,,0.5511,0.4125,0.1103,0.42,39,39,39,39.0,1,1,0.5303,37.0,0.1103,2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000838,AMO1,plasma_cell,Myeloma,True,-0.2539776255214924,0.03760569763245024,0.3856,,0.3856,0.5875,0.0056,0.4102,40,40,40,40.0,1,1,0.4159,45.0,0.0057,-5.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000386,KG1,blood,Leukemia,True,0.3136292045193034,0.13080662757035397,0.3996,,0.3996,0.5875,0.0196,0.4081,41,41,41,41.0,1,1,0.4277,44.0,0.0196,-3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000419,KMS28BM,plasma_cell,Myeloma,True,-0.36014017168299595,0.020173828417422268,0.3686,,0.3686,0.5,0.003,0.3853,42,42,42,42.0,1,1,0.3883,47.0,0.003,-5.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000923,BCP1,lymphocyte,Lymphoma,True,3.4921303369103356,0.6527158888211965,0.477,,0.477,0.5,0.0979,0.3825,43,43,43,43.0,1,1,0.4804,40.0,0.0979,3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000658,KMS18,plasma_cell,Myeloma,True,2.1443595045520207,0.4314121830325448,0.449,,0.449,0.4125,0.0647,0.3788,44,44,44,44.0,1,1,0.4435,42.0,0.0647,2.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000439,ME1,blood,Leukemia,True,-0.257626594421581,0.037006537656207,0.3634,,0.3634,0.5,0.0056,0.3783,45,45,45,45.0,1,1,0.3839,49.0,0.0056,-4.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000512,INA6,plasma_cell,Myeloma,True,2.655983081786072,0.5154206738622681,0.4423,,0.4423,0.5,0.0773,0.3736,46,46,46,46.0,1,1,0.4509,41.0,0.0773,5.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001057,DERL2,lymphocyte,Lymphoma,True,2.4933905021314082,0.48872300423815834,0.4306,,0.4306,0.5,0.0733,0.3677,47,47,47,47.0,1,1,0.441,43.0,0.0733,4.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001680,U698M,lymphocyte,Lymphoma,True,2.5902769407070476,0.5046317384106703,0.3651,,0.3651,0.5,0.0757,0.3097,48,48,48,48.0,1,1,0.3854,48.0,0.0757,0.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000068,REC1,lymphocyte,Lymphoma,True,3.8248345670607673,0.707345858023762,0.3787,,0.3787,0.5875,0.1061,0.3039,49,49,49,49.0,1,1,0.41,46.0,0.1061,3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000402,BL70,lymphocyte,Lymphoma,True,2.390803616340177,0.47187825775318554,0.3384,,0.3384,0.5,0.0708,0.2918,50,50,50,50.0,1,1,0.3626,50.0,0.0708,0.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001577,MUTZ8,blood,Leukemia,True,1.1569101240589332,0.26927318882426843,0.3167,,0.3167,0.4125,0.0404,0.2906,51,51,51,51.0,1,1,0.331,55.0,0.0404,-4.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002272,MHHPREB1,lymphocyte,Lymphoma,True,0.8307946368422007,0.21572508991649544,0.2686,,0.2686,0.5,0.0324,0.271,52,52,52,52.0,1,1,0.3033,60.0,0.0323,-8.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000745,MOLP8,plasma_cell,Myeloma,True,-0.31391166383041974,0.027764540321280295,0.2186,,0.2186,0.5875,0.0042,0.2698,53,53,53,53.0,1,1,0.2739,65.0,0.0041,-12.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001613,OCIAML4,blood,Leukemia,True,-0.34852363784508567,0.02208126099054784,0.2432,,0.2432,0.4125,0.0033,0.2653,54,54,54,54.0,1,1,0.2686,66.0,0.0033,-12.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001450,BLUE1,lymphocyte,Lymphoma,True,3.1659205132857653,0.5991522998937969,0.344,,0.344,0.4125,0.0899,0.2644,55,55,55,55.0,1,1,0.3542,52.0,0.0898,3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000299,HNT34,blood,Leukemia,True,2.114813649409648,0.42656075942497157,0.2919,,0.2919,0.5,0.064,0.2591,56,56,56,56.0,1,1,0.3231,57.0,0.064,-1.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000081,GDM1,blood,Leukemia,True,-0.27977906328374164,0.03336910662278297,0.2012,,0.2012,0.5,0.005,0.241,57,57,57,57.0,1,1,0.246,75.0,0.005,-18.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000453,MOLP2,plasma_cell,Myeloma,True,2.1262806706655017,0.4284436420615079,0.2542,,0.2542,0.5875,0.0643,0.24,58,58,58,58.0,1,1,0.3042,59.0,0.0642,-1.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002313,TK,lymphocyte,Lymphoma,True,0.6101678697282149,0.17949821811733316,0.2239,,0.2239,0.5,0.0269,0.2384,59,59,59,59.0,1,1,0.2653,68.0,0.0269,-9.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000653,JJN3,plasma_cell,Myeloma,True,-0.4471068815169485,0.005893911754718169,0.1753,,0.1753,0.5875,0.0009,0.2362,60,60,60,60.0,1,1,0.2371,82.0,0.0009,-22.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001707,WAOSEL,blood,Leukemia,True,4.414371347139317,0.8041476814478551,0.3463,,0.3463,0.4125,0.1206,0.2356,61,61,61,61.0,1,1,0.3563,51.0,0.1207,10.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000365,SUDHL4,lymphocyte,Lymphoma,True,3.9500594024724527,0.7279077513872566,0.2989,,0.2989,0.5875,0.1092,0.233,62,62,62,62.0,1,1,0.3422,54.0,0.1092,8.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000541,KMS34,plasma_cell,Myeloma,True,0.5427247454488804,0.16842407036562304,0.2146,,0.2146,0.5,0.0253,0.2322,63,63,63,63.0,1,1,0.2574,72.0,0.0252,-9.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000371,RL,lymphocyte,Lymphoma,True,4.081935219085241,0.7495617345568195,0.3006,,0.3006,0.5875,0.1124,0.2312,64,64,64,64.0,1,1,0.3437,53.0,0.1125,11.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002236,EB3,lymphocyte,Lymphoma,True,3.554825314189066,0.663010391768586,0.3131,,0.3131,0.4125,0.0995,0.2286,65,65,65,65.0,1,1,0.328,56.0,0.0994,9.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001642,SCC3,lymphocyte,Lymphoma,True,0.026697975853608485,0.08369257621557022,0.1711,,0.1711,0.5875,0.0126,0.221,66,66,66,66.0,1,1,0.2336,83.0,0.0126,-17.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000024,OPM2,plasma_cell,Myeloma,True,-0.05046933094087464,0.0710217196060181,0.1685,,0.1685,0.5875,0.0107,0.2207,67,67,67,67.0,1,1,0.2314,85.0,0.0107,-18.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000162,GA10,lymphocyte,Lymphoma,True,2.065396705823264,0.41844650700026254,0.2426,,0.2426,0.5,0.0628,0.2185,68,68,68,68.0,1,1,0.2812,63.0,0.0627,5.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001064,EB2,lymphocyte,Lymphoma,True,3.9066330551948187,0.7207771536990806,0.2908,,0.2908,0.5,0.1081,0.214,69,69,69,69.0,1,1,0.3221,58.0,0.1081,11.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000380,KMS12BM,plasma_cell,Myeloma,True,1.4422263753150502,0.31612206120579955,0.2013,,0.2013,0.5875,0.0474,0.2118,70,70,70,70.0,1,1,0.2593,71.0,0.0475,-1.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000664,SUDHL1,lymphocyte,Lymphoma,True,-0.025353493992278448,0.07514573509682831,0.1586,,0.1586,0.5875,0.0113,0.2117,71,71,71,71.0,1,1,0.223,93.0,0.0113,-22.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000697,A3KAW,lymphocyte,Lymphoma,True,0.1529757962436548,0.10442736950556288,0.1593,,0.1593,0.5875,0.0157,0.2079,72,72,72,72.0,1,1,0.2235,91.0,0.0156,-19.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000057,OPM1,plasma_cell,Myeloma,True,0.2675998468858609,0.12324861609333763,0.177,,0.177,0.5,0.0185,0.2069,73,73,73,73.0,1,1,0.2254,90.0,0.0185,-17.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001106,KOPN8,blood,Leukemia,True,-0.31792967673591166,0.027104783391880008,0.1539,,0.1539,0.5,0.0041,0.2018,74,74,74,74.0,1,1,0.2058,100.5,0.004,-26.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000588,KMS26,plasma_cell,Myeloma,True,-0.39458463292776547,0.014518054650584629,0.1512,,0.1512,0.5,0.0022,0.2013,75,75,75,75.0,1,1,0.2035,103.0,0.0022,-28.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000564,KHM1B,plasma_cell,Myeloma,True,0.3754156324758236,0.14095194689759866,0.1718,,0.1718,0.5,0.0211,0.1999,76,76,76,76.0,1,1,0.2211,94.0,0.0212,-18.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000388,NUDHL1,lymphocyte,Lymphoma,True,0.19719586788490137,0.11168829657824923,0.15,,0.15,0.5875,0.0168,0.1989,77,77,77,77.0,1,1,0.2156,96.0,0.0167,-19.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000763,MM1S,plasma_cell,Myeloma,True,2.140861736186982,0.43083785015444054,0.2054,,0.2054,0.5875,0.0646,0.1981,78,78,78,78.0,1,1,0.2627,70.0,0.0646,8.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000487,F36P,blood,Leukemia,True,-0.28951698825334105,0.03177014125662103,0.1331,,0.1331,0.5875,0.0048,0.1965,79,79,79,79.0,1,1,0.2013,106.0,0.0048,-27.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000660,SUDHL5,lymphocyte,Lymphoma,True,2.600529324216299,0.5063151777679338,0.212,,0.212,0.5875,0.0759,0.1924,80,80,80,80.0,1,1,0.2683,67.0,0.0759,13.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001485,CII,blood,Leukemia,True,3.8249273193108455,0.7073610879249957,0.2769,,0.2769,0.4125,0.1061,0.1912,81,81,81,81.0,1,1,0.2973,61.0,0.1061,20.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001647,SHI1,blood,Leukemia,True,1.7229713023831899,0.36222032305409163,0.2139,,0.2139,0.4125,0.0543,0.1893,82,82,82,82.0,1,1,0.2436,78.0,0.0543,4.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000338,SR786,lymphocyte,Lymphoma,True,1.3423571603605684,0.29972355573810266,0.1676,,0.1676,0.5875,0.045,0.1856,83,83,83,83.0,1,1,0.2306,87.0,0.045,-4.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002252,JIYOYEP2003,lymphocyte,Lymphoma,True,3.943396757422914,0.7268137463795674,0.2725,,0.2725,0.4125,0.109,0.1845,84,84,84,84.0,1,1,0.2935,62.0,0.109,22.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000714,KMS11,plasma_cell,Myeloma,True,-0.24395092356036394,0.03925208012386637,0.1187,,0.1187,0.5875,0.0059,0.1831,85,85,85,85.0,1,1,0.189,110.0,0.0059,-25.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000363,SKMM2,plasma_cell,Myeloma,True,-0.4193686098748131,0.010448530506806462,0.1103,,0.1103,0.5875,0.0016,0.1803,86,86,86,86.0,1,1,0.1819,122.0,0.0016,-36.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000854,OCIMY5,plasma_cell,Myeloma,True,-0.29566340487538767,0.030760900855268985,0.1138,,0.1138,0.5875,0.0046,0.1802,87,87,87,87.0,1,1,0.1849,118.5,0.0047,-31.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001539,KML1,lymphocyte,Lymphoma,True,3.588952608276918,0.6686140867505923,0.2558,,0.2558,0.4125,0.1003,0.179,88,88,88,88.0,1,1,0.2793,64.0,0.1003,24.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002061,P2URK562,blood,Leukemia,True,-0.371705923374414,0.018274734262770237,0.136,,0.136,0.4125,0.0027,0.1748,89,89,89,89.0,1,1,0.1775,131.0,0.0027,-42.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000405,MEC1,blood,Leukemia,True,2.2867831854626695,0.4547981234467884,0.1813,,0.1813,0.5875,0.0682,0.174,90,90,90,90.0,1,1,0.2422,80.0,0.0682,10.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000151,JM1,blood,Leukemia,True,-0.21031100140374803,0.044775748730549535,0.1221,,0.1221,0.5,0.0067,0.1721,91,91,91,91.0,1,1,0.1788,129.0,0.0067,-38.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001121,MEC2,lymphocyte,Lymphoma,True,2.837458681917082,0.5452189317374132,0.2252,,0.2252,0.4125,0.0818,0.1715,92,92,92,92.0,1,1,0.2533,74.0,0.0818,18.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000130,NALM19,blood,Leukemia,True,0.1420095535697013,0.10262671461375382,0.1315,,0.1315,0.5,0.0154,0.1714,93,93,93,93.0,1,1,0.1868,114.0,0.0154,-21.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000656,SUDHL8,lymphocyte,Lymphoma,True,0.02128055370631184,0.08280303656369895,0.1095,,0.1095,0.5875,0.0124,0.1688,94,94,95,94.5,2,1,0.1812,124.0,0.0124,-29.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000321,MOLM6,blood,Leukemia,True,2.6152489976006694,0.5087321452447116,0.2002,,0.2002,0.5,0.0763,0.1688,95,94,95,94.5,2,1,0.2452,76.0,0.0764,18.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000687,CI1,lymphocyte,Lymphoma,True,3.475813760908704,0.6500367102485122,0.2078,,0.2078,0.5875,0.0975,0.1673,96,96,97,96.5,2,1,0.2648,69.0,0.0975,27.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000602,M07E,blood,Leukemia,True,-0.33289436586988036,0.024647584377172446,0.1129,,0.1129,0.5,0.0037,0.1673,97,96,97,96.5,2,1,0.171,138.0,0.0037,-41.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000983,KCL22,blood,Leukemia,True,-0.27977906328374164,0.03336910662278297,0.1137,,0.1137,0.5,0.005,0.1667,98,98,98,98.0,1,1,0.1717,137.0,0.005,-39.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000440,CA46,lymphocyte,Lymphoma,True,3.0448379374209065,0.579270564733791,0.2099,,0.2099,0.5,0.0869,0.1666,99,99,99,99.0,1,1,0.2535,73.0,0.0869,26.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000124,OCILY19,lymphocyte,Lymphoma,True,0.26155568023814185,0.12225616511767445,0.1103,,0.1103,0.5875,0.0183,0.1635,100,100,100,100.0,1,1,0.1818,123.0,0.0183,-23.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000285,TOLEDO,lymphocyte,Lymphoma,True,0.24175969350842275,0.11900566798726532,0.1065,,0.1065,0.5875,0.0179,0.1608,101,101,101,101.0,1,1,0.1786,130.0,0.0178,-29.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000387,TF1,blood,Leukemia,True,-0.012642208186582677,0.07723292572790683,0.0947,,0.0947,0.5875,0.0116,0.157,102,102,102,102.0,1,1,0.1686,141.0,0.0116,-39.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000287,NUDUL1,lymphocyte,Lymphoma,True,0.48773205832450706,0.15939428194780678,0.108,,0.108,0.5875,0.0239,0.156,103,103,103,103.0,1,1,0.1799,126.0,0.0239,-23.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000432,BV173,blood,Leukemia,True,-0.20749985548684532,0.04523733833761548,0.0859,,0.0859,0.5875,0.0068,0.1544,104,104,104,104.0,1,1,0.1611,153.0,0.0067,-49.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000315,KARPAS422,lymphocyte,Lymphoma,True,1.6016372532008292,0.3422972960247752,0.137,,0.137,0.5875,0.0513,0.1532,105,105,105,105.0,1,1,0.2046,102.0,0.0514,3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001617,OCILY7,lymphocyte,Lymphoma,True,2.6581188358232466,0.515771364255421,0.1674,,0.1674,0.5875,0.0774,0.1531,106,106,107,106.5,2,2,0.2304,88.0,0.0773,18.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001636,RAMOS,lymphocyte,Lymphoma,True,1.5092491565968897,0.3271271887199333,0.1342,,0.1342,0.5875,0.0491,0.1531,107,106,107,106.5,2,2,0.2022,104.0,0.0491,2.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002307,SUDHL16,lymphocyte,Lymphoma,True,3.2215393562502785,0.6082849029775025,0.199,,0.199,0.5,0.0912,0.1529,108,108,108,108.0,1,1,0.2441,77.0,0.0912,31.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000960,REH,blood,Leukemia,True,0.05017332702130591,0.08754722426357027,0.0907,,0.0907,0.5875,0.0131,0.1521,109,109,109,109.0,1,1,0.1653,148.0,0.0132,-39.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000498,KO52,blood,Leukemia,True,1.9341136843931153,0.3968898606831839,0.1595,,0.1595,0.5,0.0595,0.1511,110,110,110,110.0,1,1,0.2106,99.0,0.0595,11.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000751,OCIM1,blood,Leukemia,True,0.41245161859673135,0.14703324853977198,0.0985,,0.0985,0.5875,0.0221,0.1498,111,111,111,111.0,1,1,0.1718,136.0,0.022,-25.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000204,LP1,plasma_cell,Myeloma,True,-0.32753085056500764,0.0255282725361123,0.0769,,0.0769,0.5875,0.0038,0.1497,112,112,112,112.0,1,1,0.1535,162.0,0.0038,-50.0,False,False,False
